,Average,Std
0,0.7075000000000001,0.16280740155164938
1,0.7150000000000001,0.19912307751739877
2,0.6174999999999999,0.14536591760106632
3,0.6525,0.1888948119986359
4,0.635,0.16286497474902328
5,0.665,0.15008331019803633
6,0.7499999999999999,0.13738631664034087
7,0.6277777777777778,0.2005009159179843
