,Average,Std
0,0.8425,0.07504165509901817
1,0.82,0.07228416147400481
2,0.79,0.08231038816577166
3,0.8225,0.10923026137476739
4,0.8174999999999999,0.07163274390947202
5,0.82,0.09604686356149271
6,0.7999999999999999,0.09486832980505137
7,0.7833333333333332,0.07546154281781182
