,Average,Std
0,0.8225,0.09045026257562773
1,0.8400000000000001,0.08306623862918074
2,0.795,0.05894913061275798
3,0.8125,0.12157816415787827
4,0.82,0.07889866919029752
5,0.8174999999999999,0.1162163929916946
6,0.7950000000000002,0.11554220008291344
7,0.7833333333333332,0.05651941652604391
