,Average,Std
0,0.7975,0.09516433155337142
1,0.835,0.0653834841531101
2,0.8200000000000001,0.062048368229954284
3,0.8099999999999999,0.1225765067213126
4,0.7975,0.07284401142166733
5,0.82,0.12083045973594571
6,0.79,0.11629703349613008
7,0.7944444444444444,0.07338802674234947
