,Average,Std
0,0.8150000000000001,0.09027735042633894
1,0.82,0.06304760106459245
2,0.8,0.08215838362577493
3,0.7875,0.1361295339006198
4,0.8074999999999999,0.07988272654335228
5,0.82,0.11768602295939819
6,0.7825,0.11513578939669453
7,0.7805555555555554,0.0918768633807846
