,Average,Std
0,0.8375000000000001,0.07093130479555554
1,0.8325000000000001,0.08370334521391602
2,0.8099999999999999,0.06726812023536857
3,0.8175000000000001,0.08295330011518529
4,0.8175000000000001,0.0851836251870041
5,0.8025,0.11261105629555208
6,0.7925000000000001,0.10957303500405564
7,0.7777777777777777,0.09606453592105879
