,Average,Std
0,0.76,0.13747727084867523
1,0.7250000000000001,0.14230249470757708
2,0.695,0.17492855684535902
3,0.71,0.16439282222773596
4,0.6975,0.12013013776733963
5,0.6825,0.14144345159815636
6,0.7725,0.132970861469722
7,0.7638888888888888,0.12139874101895642
