,Average,Std
0,0.8225,0.09839334327077215
1,0.7775,0.12472469683266424
2,0.7674999999999998,0.12351619327035625
3,0.725,0.15370426148939398
4,0.79,0.10074720839804943
5,0.7924999999999999,0.13136304655419648
6,0.73,0.14177446878757827
7,0.75,0.12018504251546631
