,Average,Std
0,0.7975,0.09250000000000001
1,0.7575,0.08877640452282352
2,0.7899999999999999,0.10677078252031313
3,0.77,0.12288205727444507
4,0.7925000000000001,0.1037123425634577
5,0.795,0.1197914855071094
6,0.74,0.11467344941179716
7,0.7055555555555555,0.08146043499230657
