,0
0,0.7894736842105263
1,0.3698630136986301
2,0.8024691358024691
3,0.6103896103896104
4,0.8533333333333334
5,0.5540540540540541
6,0.7746478873239436
7,0.8461538461538461
8,0.9444444444444444
