,0
0,0.7763157894736842
1,0.3561643835616438
2,0.8024691358024691
3,0.6623376623376623
4,0.7466666666666667
5,0.5540540540540541
6,0.7746478873239436
7,0.9358974358974359
8,0.9444444444444444
