,Average,Std
0,0.8350000000000002,0.08231038816577164
1,0.8400000000000001,0.088175960442742
2,0.8125000000000002,0.07603453162872775
3,0.8299999999999998,0.10828203913853855
4,0.8225000000000001,0.06368869601428499
5,0.825,0.12093386622447826
6,0.8025,0.1002808556006579
7,0.7999999999999999,0.07071067811865475
