,Average,Std
0,0.8075000000000001,0.09154916711800279
1,0.835,0.0406201920231798
2,0.8324999999999999,0.05482928049865327
3,0.82,0.08930285549745876
4,0.8099999999999999,0.06910137480542629
5,0.8174999999999999,0.12095970403402945
6,0.7949999999999999,0.1105667219374799
7,0.786111111111111,0.06883062051868814
