,Average,Std
0,0.7000000000000001,0.16240381768911716
1,0.5925,0.13231118622399243
2,0.6,0.1414213562373095
3,0.5700000000000001,0.1448274835796024
4,0.5475,0.13576173982385464
5,0.655,0.14739402972983676
6,0.62,0.1298075498574717
7,0.575,0.18027756377319945
