,Average,Std
0,0.8375,0.0896172416446746
1,0.8375,0.04643543905251678
2,0.8174999999999999,0.06025985396596975
3,0.8324999999999999,0.09685685313905257
4,0.8225,0.0778219120813669
5,0.835,0.1265898890117216
6,0.8024999999999999,0.1114955156048888
7,0.786111111111111,0.06983225049986963
